EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,JobLevel,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,BusinessTravel,DistanceFromHome,OverTime,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,TenureBand,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotedRecently,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,JobInvolvement,WorkLifeBalance,PerformanceRating,Attrition,PredictedAttritionRisk,RiskTier
1411,41,Male,Married,Research & Development,Healthcare Representative,Other,2,4,15206,15K+ (High),14,0,Travel_Frequently,17,No,20,2,1,0-1 yr,1,1,0,Promoted <=1yr,3,1,4,4,3,4,4,No,0.356,Moderate
1412,23,Male,Divorced,Sales,Sales Representative,Other,3,1,3558,3K-6K,12,1,Travel_Rarely,1,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,0,4,2,1,3,3,3,No,0.3748,Moderate
1413,33,Male,Divorced,Research & Development,Research Scientist,Other,2,3,5968,3K-6K,14,1,Travel_Rarely,3,Yes,13,2,4,4-6 yr,0,1,0,Promoted <=1yr,1,4,4,4,3,3,3,Yes,0.5055,High
1414,45,Male,Single,Research & Development,Laboratory Technician,Medical,4,5,14352,10K-15K,11,1,Travel_Rarely,3,Yes,22,3,1,0-1 yr,0,1,1,Promoted <=1yr,4,2,2,4,2,3,3,No,0.5397,High
1415,45,Male,Married,Research & Development,Manufacturing Director,Life Sciences,4,4,9690,6K-10K,16,0,Travel_Rarely,3,No,20,2,5,4-6 yr,4,5,3,Not Recently Promoted,3,3,3,3,3,3,3,No,0.3325,Moderate
1416,24,Male,Married,Sales,Sales Executive,Life Sciences,1,1,3368,3K-6K,19,2,Travel_Frequently,8,No,1,2,1,0-1 yr,1,1,1,Promoted <=1yr,3,2,3,3,1,3,3,Yes,0.5897,High
1417,37,Female,Single,Research & Development,Research Director,Technical Degree,3,3,7955,6K-10K,11,3,Travel_Rarely,1,Yes,15,2,1,0-1 yr,1,0,0,Promoted <=1yr,2,4,4,2,3,2,3,No,0.4763,Moderate
1418,36,Male,Single,Research & Development,Laboratory Technician,Technical Degree,5,4,14007,10K-15K,18,0,Travel_Rarely,8,No,14,3,2,2-3 yr,2,0,1,Promoted <=1yr,2,3,3,4,3,3,3,No,0.2475,Low
1419,22,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,2,1,3173,3K-6K,14,0,Travel_Frequently,3,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,3,4,2,4,3,No,0.5208,High
1420,25,Female,Single,Research & Development,Manufacturing Director,Other,3,1,2763,<3K (Low),19,0,Travel_Rarely,5,Yes,3,3,3,2-3 yr,0,0,0,Promoted <=1yr,2,3,4,2,3,4,3,No,0.752,Critical
1421,26,Male,Divorced,Sales,Manager,Other,3,1,2489,<3K (Low),19,2,Non-Travel,6,No,2,5,2,2-3 yr,2,0,0,Promoted <=1yr,5,3,3,3,3,2,3,No,0.6682,High
1422,41,Female,Married,Research & Development,Manufacturing Director,Medical,1,3,10012,10K-15K,18,0,Travel_Rarely,5,No,16,3,4,4-6 yr,4,0,0,Promoted <=1yr,6,1,2,3,2,3,3,Yes,0.4428,Moderate
1423,56,Female,Single,Sales,Sales Representative,Life Sciences,3,5,20000,15K+ (High),17,0,Travel_Rarely,1,No,34,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,1,3,4,2,3,3,No,0.2011,Low
1424,41,Male,Married,Research & Development,Manager,Technical Degree,3,4,12083,10K-15K,11,0,Travel_Frequently,7,No,19,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,3,2,4,3,3,Yes,0.5671,High
1425,29,Male,Married,Research & Development,Research Scientist,Life Sciences,3,2,3916,3K-6K,14,1,Travel_Rarely,1,No,6,1,6,4-6 yr,2,2,1,Not Recently Promoted,4,2,3,3,2,3,3,No,0.3891,Moderate
1426,36,Female,Married,Sales,Sales Representative,Marketing,3,3,9023,6K-10K,14,1,Travel_Rarely,14,No,13,3,1,0-1 yr,0,1,0,Promoted <=1yr,5,2,4,3,2,3,3,No,0.4021,Moderate
1427,43,Male,Single,Sales,Sales Executive,Life Sciences,4,4,15179,15K+ (High),14,1,Travel_Rarely,7,No,23,3,17,10+ yr,9,0,0,Promoted <=1yr,1,4,4,3,1,4,3,No,0.0752,Low
1428,41,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,3,4,12617,10K-15K,17,1,Non-Travel,4,No,19,1,5,4-6 yr,2,4,1,Not Recently Promoted,2,4,4,3,1,2,3,Yes,0.2537,Moderate
1429,31,Female,Single,Research & Development,Healthcare Representative,Life Sciences,4,3,5912,3K-6K,15,3,Non-Travel,9,No,11,4,2,2-3 yr,0,2,0,Not Recently Promoted,3,2,3,2,2,3,3,Yes,0.6489,High
1430,30,Male,Single,Research & Development,Manufacturing Director,Technical Degree,2,2,4996,3K-6K,11,1,Travel_Rarely,7,No,6,2,2,2-3 yr,2,1,0,Promoted <=1yr,3,4,1,2,3,2,4,No,0.5585,High
1431,30,Female,Divorced,Sales,Sales Representative,Other,4,2,5328,3K-6K,16,1,Non-Travel,10,No,5,3,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,2,1,4,4,3,No,0.4988,Moderate
1432,49,Female,Married,Sales,Manager,Life Sciences,4,5,19261,15K+ (High),11,0,Travel_Rarely,15,Yes,27,3,6,4-6 yr,1,0,4,Promoted <=1yr,3,2,3,4,2,2,3,No,0.3614,Moderate
1433,39,Female,Divorced,Research & Development,Healthcare Representative,Medical,3,3,6797,6K-10K,20,0,Travel_Frequently,11,No,16,1,13,10+ yr,3,5,3,Not Recently Promoted,3,3,4,2,2,2,3,No,0.4884,Moderate
1434,52,Female,Married,Sales,Sales Representative,Life Sciences,3,5,18599,15K+ (High),11,1,Travel_Rarely,21,Yes,30,2,5,4-6 yr,0,0,0,Promoted <=1yr,6,2,3,4,1,3,3,Yes,0.3451,Moderate
1435,36,Female,Single,Research & Development,Healthcare Representative,Life Sciences,4,4,13239,10K-15K,11,0,Travel_Rarely,1,Yes,13,5,3,2-3 yr,3,0,2,Promoted <=1yr,0,3,3,1,1,2,3,No,0.4929,Moderate
1436,40,Male,Divorced,Sales,Sales Representative,Other,2,3,6538,6K-10K,15,1,Travel_Rarely,12,No,17,1,4,4-6 yr,4,0,0,Promoted <=1yr,2,4,3,3,3,3,3,No,0.3092,Moderate
1437,39,Male,Single,Research & Development,Research Director,Medical,3,4,10454,10K-15K,11,2,Travel_Frequently,14,No,19,4,16,10+ yr,2,0,0,Promoted <=1yr,0,3,2,2,2,3,4,No,0.3882,Moderate
1438,29,Male,Single,Research & Development,Laboratory Technician,Technical Degree,4,3,6927,6K-10K,14,0,Travel_Rarely,2,Yes,6,3,0,0-1 yr,0,0,0,Promoted <=1yr,5,4,1,3,1,4,3,No,0.5958,High
1439,31,Male,Married,Research & Development,Laboratory Technician,Life Sciences,4,2,4393,3K-6K,17,0,Travel_Rarely,11,No,9,3,9,7-10 yr,0,1,0,Promoted <=1yr,3,1,2,3,2,3,3,Yes,0.4869,Moderate
1440,25,Female,Married,Sales,Sales Executive,Life Sciences,3,1,1987,<3K (Low),20,1,Non-Travel,2,No,3,7,3,2-3 yr,1,3,0,Not Recently Promoted,4,2,4,3,3,4,3,No,0.5976,High
1441,39,Male,Divorced,Sales,Sales Representative,Life Sciences,2,3,8978,6K-10K,17,1,Travel_Rarely,1,No,17,1,11,10+ yr,0,9,0,Not Recently Promoted,3,2,3,3,3,3,3,No,0.49,Moderate
1442,18,Male,Single,Sales,Sales Representative,Marketing,1,1,2723,<3K (Low),13,3,Travel_Rarely,2,No,0,2,0,0-1 yr,0,0,0,Promoted <=1yr,6,2,3,2,3,3,3,No,0.6863,High
1443,43,Female,Single,Human Resources,Human Resources,Other,3,4,12996,10K-15K,11,3,Travel_Rarely,3,Yes,23,1,3,2-3 yr,0,0,0,Promoted <=1yr,1,1,4,4,2,3,3,No,0.5272,High
1444,42,Female,Divorced,Human Resources,Manager,Other,3,4,13053,10K-15K,15,0,Travel_Rarely,3,No,19,1,1,0-1 yr,1,1,1,Promoted <=1yr,1,3,1,3,2,2,3,No,0.2961,Moderate
1445,34,Male,Married,Research & Development,Research Director,Other,1,2,3052,3K-6K,14,0,Non-Travel,1,Yes,11,3,4,4-6 yr,4,2,0,Not Recently Promoted,5,3,4,3,3,3,3,Yes,0.5786,High
1446,28,Female,Married,Research & Development,Research Director,Other,3,2,3966,3K-6K,22,0,Travel_Frequently,5,No,8,3,0,0-1 yr,0,0,0,Promoted <=1yr,6,4,1,4,4,3,3,Yes,0.5527,High
1447,52,Female,Divorced,Research & Development,Research Director,Medical,4,5,20000,15K+ (High),14,2,Non-Travel,1,Yes,31,2,10,7-10 yr,0,3,2,Not Recently Promoted,3,4,3,2,2,3,3,No,0.2138,Low
1448,29,Male,Divorced,Sales,Manager,Marketing,4,3,7946,6K-10K,14,0,Travel_Frequently,7,Yes,7,3,3,2-3 yr,0,0,0,Promoted <=1yr,1,2,3,4,2,4,4,Yes,0.6368,High
1449,22,Male,Single,Sales,Sales Executive,Life Sciences,3,1,3315,3K-6K,15,0,Travel_Rarely,29,Yes,2,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,4,2,3,2,4,No,0.8434,Critical
1450,41,Female,Married,Sales,Sales Executive,Marketing,4,4,10274,10K-15K,16,0,Travel_Rarely,15,No,18,2,10,7-10 yr,0,1,8,Promoted <=1yr,3,2,2,4,3,2,3,No,0.3071,Moderate
1451,53,Male,Single,Research & Development,Manufacturing Director,Other,5,5,20000,15K+ (High),11,2,Travel_Frequently,10,Yes,31,1,2,2-3 yr,0,2,2,Not Recently Promoted,4,1,3,3,3,3,3,Yes,0.6728,High
1452,33,Female,Single,Research & Development,Manager,Technical Degree,2,2,4684,3K-6K,17,2,Travel_Rarely,14,No,11,2,4,4-6 yr,1,0,1,Promoted <=1yr,3,3,4,2,4,2,3,No,0.6631,High
1453,48,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,2,5,18281,15K+ (High),11,2,Travel_Frequently,28,Yes,27,1,9,7-10 yr,0,7,0,Not Recently Promoted,2,2,4,3,2,3,3,Yes,0.7316,High
1454,33,Female,Single,Research & Development,Healthcare Representative,Medical,3,3,7925,6K-10K,11,1,Travel_Rarely,1,No,12,2,6,4-6 yr,0,0,1,Promoted <=1yr,4,3,3,4,3,1,3,No,0.4651,Moderate
1455,28,Female,Married,Research & Development,Manager,Medical,4,3,7191,6K-10K,16,0,Travel_Rarely,2,No,6,3,6,4-6 yr,2,2,1,Not Recently Promoted,4,2,4,3,3,2,3,Yes,0.5338,High
1456,37,Male,Single,Research & Development,Manager,Life Sciences,3,3,8605,6K-10K,11,0,Travel_Rarely,2,No,16,2,3,2-3 yr,3,1,1,Promoted <=1yr,2,3,4,1,1,4,3,No,0.3616,Moderate
1457,32,Male,Married,Research & Development,Research Director,Medical,4,3,7236,6K-10K,15,0,Travel_Frequently,3,No,10,4,5,4-6 yr,0,0,3,Promoted <=1yr,4,2,4,1,4,2,3,Yes,0.4907,Moderate
1458,39,Male,Married,Research & Development,Manager,Life Sciences,2,3,9408,6K-10K,11,1,Travel_Rarely,10,No,16,3,6,4-6 yr,0,2,1,Not Recently Promoted,4,2,2,3,3,3,3,No,0.5699,High
1459,42,Male,Single,Research & Development,Research Director,Life Sciences,2,3,6799,6K-10K,21,1,Travel_Rarely,8,No,17,2,5,4-6 yr,2,2,0,Not Recently Promoted,0,3,1,4,3,3,3,No,0.4881,Moderate
1460,53,Male,Single,Research & Development,Healthcare Representative,Other,2,5,19322,15K+ (High),11,0,Travel_Rarely,9,No,30,4,7,7-10 yr,1,2,7,Not Recently Promoted,1,4,4,4,3,3,3,No,0.0752,Low
1461,19,Male,Married,Research & Development,Research Scientist,Life Sciences,2,1,2729,<3K (Low),17,1,Travel_Frequently,13,No,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,4,4,3,2,2,3,4,No,0.5682,High
1462,34,Male,Divorced,Research & Development,Manager,Medical,3,2,4213,3K-6K,20,0,Travel_Rarely,3,No,11,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,4,4,3,3,4,Yes,0.3641,Moderate
1463,29,Female,Married,Research & Development,Manager,Medical,4,2,3557,3K-6K,11,0,Travel_Rarely,4,No,9,0,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,3,3,3,2,4,Yes,0.3463,Moderate
1464,32,Male,Married,Research & Development,Research Director,Other,3,2,3796,3K-6K,14,1,Travel_Rarely,10,No,10,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,2,2,3,3,3,3,No,0.5113,High
1465,45,Male,Married,Sales,Sales Representative,Life Sciences,2,5,13489,10K-15K,20,1,Travel_Rarely,29,Yes,24,1,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,2,3,2,4,4,Yes,0.4139,Moderate
1466,44,Female,Single,Research & Development,Manufacturing Director,Technical Degree,3,5,14761,10K-15K,11,1,Travel_Rarely,14,Yes,24,2,1,0-1 yr,0,1,1,Promoted <=1yr,5,4,1,4,3,2,3,No,0.7192,High
1467,32,Female,Married,Sales,Sales Executive,Life Sciences,2,2,4267,3K-6K,16,1,Travel_Rarely,13,No,11,3,4,4-6 yr,0,0,2,Promoted <=1yr,1,1,1,2,3,3,3,No,0.6015,High
1468,34,Female,Married,Research & Development,Research Director,Medical,4,3,4485,3K-6K,18,3,Travel_Frequently,1,No,13,0,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,3,3,1,2,4,No,0.3193,Moderate
1469,29,Female,Married,Sales,Sales Representative,Other,3,2,3855,3K-6K,16,3,Travel_Frequently,29,No,8,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,4,4,3,3,Yes,0.6276,High
1470,48,Male,Married,Research & Development,Laboratory Technician,Technical Degree,3,5,12416,10K-15K,19,2,Travel_Frequently,1,No,26,2,6,4-6 yr,0,0,1,Promoted <=1yr,4,4,2,4,3,3,4,No,0.1739,Low
1471,49,Male,Married,Research & Development,Healthcare Representative,Medical,4,5,12955,10K-15K,16,0,Travel_Rarely,10,No,26,4,8,7-10 yr,0,0,0,Promoted <=1yr,6,4,3,3,1,3,3,No,0.1918,Low
1472,42,Male,Single,Research & Development,Healthcare Representative,Life Sciences,3,4,10897,10K-15K,17,0,Travel_Rarely,6,Yes,21,1,1,0-1 yr,1,0,1,Promoted <=1yr,2,4,3,1,2,2,3,No,0.482,Moderate
1473,34,Male,Divorced,Sales,Sales Executive,Other,4,2,4039,3K-6K,18,0,Non-Travel,8,No,11,3,2,2-3 yr,0,2,0,Not Recently Promoted,3,2,3,2,1,3,4,No,0.6702,High
1474,52,Male,Married,Sales,Sales Representative,Other,3,5,19678,15K+ (High),14,2,Travel_Rarely,3,No,32,2,2,2-3 yr,2,1,2,Promoted <=1yr,4,3,3,3,4,3,3,No,0.1,Low
1475,40,Female,Divorced,Research & Development,Laboratory Technician,Life Sciences,3,3,7676,6K-10K,11,1,Travel_Rarely,14,Yes,17,5,3,2-3 yr,0,2,1,Not Recently Promoted,4,1,3,2,3,2,3,Yes,0.8018,Critical
1476,44,Male,Divorced,Research & Development,Research Director,Life Sciences,4,4,11001,10K-15K,11,0,Travel_Rarely,15,Yes,23,0,1,0-1 yr,1,1,0,Promoted <=1yr,4,4,2,4,2,3,3,No,0.4586,Moderate
1477,33,Male,Married,Sales,Manager,Marketing,3,2,3968,3K-6K,11,2,Travel_Rarely,3,No,9,4,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,4,1,4,1,3,No,0.4543,Moderate
1478,42,Female,Single,Sales,Sales Representative,Other,2,4,8200,6K-10K,14,2,Travel_Frequently,1,Yes,20,5,7,7-10 yr,2,0,3,Promoted <=1yr,1,2,1,1,3,3,3,Yes,0.6813,High
1479,29,Female,Single,Sales,Sales Representative,Marketing,1,2,3982,3K-6K,13,0,Travel_Rarely,24,No,7,5,6,4-6 yr,1,0,0,Promoted <=1yr,5,4,3,3,3,3,4,No,0.5861,High
1480,38,Female,Divorced,Sales,Manager,Life Sciences,4,4,13562,10K-15K,13,0,Travel_Rarely,27,No,14,2,0,0-1 yr,0,0,0,Promoted <=1yr,3,3,3,1,2,3,3,No,0.3997,Moderate
1481,34,Male,Married,Sales,Manager,Other,2,3,8137,6K-10K,11,1,Travel_Rarely,3,No,13,3,1,0-1 yr,1,0,1,Promoted <=1yr,4,3,1,3,3,3,3,No,0.3395,Moderate
1482,30,Female,Single,Research & Development,Manufacturing Director,Technical Degree,2,2,4735,3K-6K,15,2,Travel_Frequently,19,Yes,8,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,1,3,4,2,3,Yes,0.9209,Critical
1483,31,Female,Married,Research & Development,Research Scientist,Technical Degree,4,2,4821,3K-6K,11,2,Travel_Rarely,8,Yes,8,2,2,2-3 yr,0,2,1,Not Recently Promoted,3,1,4,4,2,3,3,No,0.6165,High
1484,30,Female,Married,Research & Development,Research Director,Life Sciences,2,2,3557,3K-6K,16,1,Travel_Frequently,2,Yes,10,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,3,3,2,2,3,4,No,0.5974,High
1485,36,Female,Married,Sales,Sales Representative,Life Sciences,3,3,8056,6K-10K,14,3,Non-Travel,8,Yes,16,9,6,4-6 yr,1,0,6,Promoted <=1yr,1,4,3,4,4,3,3,Yes,0.3935,Moderate
1486,54,Female,Single,Research & Development,Manufacturing Director,Other,1,5,14547,10K-15K,14,0,Travel_Rarely,2,No,31,3,8,7-10 yr,6,2,0,Not Recently Promoted,4,4,2,3,3,3,4,No,0.2402,Low
1487,21,Male,Married,Research & Development,Laboratory Technician,Life Sciences,4,2,4555,3K-6K,14,3,Travel_Rarely,5,No,0,4,0,0-1 yr,0,0,0,Promoted <=1yr,0,2,3,3,4,3,3,No,0.4043,Moderate
1488,47,Male,Married,Research & Development,Research Director,Medical,4,5,14169,10K-15K,12,2,Travel_Frequently,10,Yes,26,2,0,0-1 yr,0,0,0,Promoted <=1yr,6,3,2,3,3,1,3,No,0.6757,High
1489,32,Male,Single,Research & Development,Research Director,Technical Degree,1,2,3953,3K-6K,13,2,Travel_Rarely,6,No,10,2,2,2-3 yr,2,2,2,Not Recently Promoted,3,4,3,3,1,3,3,No,0.342,Moderate
1490,34,Female,Married,Research & Development,Healthcare Representative,Medical,4,4,13482,10K-15K,11,0,Non-Travel,15,Yes,12,4,9,7-10 yr,7,2,1,Not Recently Promoted,1,1,3,4,2,2,4,No,0.554,High
1491,32,Male,Divorced,Human Resources,Human Resources,Human Resources,3,3,5389,3K-6K,12,3,Travel_Rarely,3,No,12,4,2,2-3 yr,1,2,2,Not Recently Promoted,2,4,1,3,3,2,3,No,0.6101,High
1492,36,Female,Divorced,Research & Development,Research Scientist,Medical,4,3,6828,6K-10K,12,0,Travel_Frequently,1,No,15,1,8,7-10 yr,0,0,4,Promoted <=1yr,5,4,4,4,3,3,3,No,0.2382,Low
1493,47,Female,Married,Human Resources,Human Resources,Human Resources,4,5,16308,15K+ (High),13,0,Travel_Rarely,1,Yes,26,3,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,3,2,3,2,3,No,0.5136,High
1494,37,Female,Married,Research & Development,Research Scientist,Technical Degree,1,3,7305,6K-10K,12,0,Travel_Rarely,5,No,17,2,5,4-6 yr,1,1,0,Promoted <=1yr,4,1,3,2,3,3,3,No,0.429,Moderate
1495,50,Female,Single,Sales,Sales Representative,Other,3,5,13959,10K-15K,13,2,Travel_Rarely,17,No,27,2,0,0-1 yr,0,0,0,Promoted <=1yr,2,4,3,1,3,3,3,No,0.2699,Moderate
1496,42,Male,Married,Research & Development,Laboratory Technician,Life Sciences,3,4,12186,10K-15K,15,0,Travel_Frequently,21,No,20,6,2,2-3 yr,1,2,2,Not Recently Promoted,2,2,3,2,4,4,3,Yes,0.3974,Moderate
1497,33,Male,Single,Research & Development,Laboratory Technician,Life Sciences,2,3,6267,6K-10K,11,1,Travel_Rarely,10,No,13,1,4,4-6 yr,2,0,4,Promoted <=1yr,0,4,3,4,2,3,4,No,0.1659,Low
1498,32,Male,Single,Sales,Sales Representative,Other,3,2,4672,3K-6K,13,0,Travel_Rarely,17,No,11,5,6,4-6 yr,4,2,0,Not Recently Promoted,3,1,3,3,4,3,3,No,0.7692,Critical
1499,38,Female,Divorced,Research & Development,Research Scientist,Other,3,3,6698,6K-10K,15,1,Travel_Rarely,2,No,16,4,0,0-1 yr,0,0,0,Promoted <=1yr,2,3,1,1,2,3,4,Yes,0.3811,Moderate
1500,38,Female,Married,Research & Development,Manager,Other,2,3,4783,3K-6K,21,3,Travel_Frequently,1,No,13,4,2,2-3 yr,1,0,0,Promoted <=1yr,6,1,2,3,3,2,3,No,0.8483,Critical
1501,39,Female,Married,Research & Development,Healthcare Representative,Medical,3,4,10962,10K-15K,14,2,Travel_Frequently,7,No,18,5,2,2-3 yr,2,1,0,Promoted <=1yr,2,1,4,4,3,4,3,No,0.4278,Moderate
1502,47,Female,Married,Research & Development,Research Scientist,Medical,3,5,18630,15K+ (High),18,0,Travel_Rarely,1,No,24,3,2,2-3 yr,1,1,2,Promoted <=1yr,4,3,3,3,3,3,3,No,0.1413,Low
1503,31,Male,Married,Research & Development,Laboratory Technician,Life Sciences,3,2,4567,3K-6K,12,2,Travel_Frequently,3,No,10,2,1,0-1 yr,1,0,1,Promoted <=1yr,2,1,4,4,3,3,3,No,0.3574,Moderate
1504,28,Male,Married,Research & Development,Research Scientist,Other,1,1,2932,<3K (Low),18,1,Travel_Frequently,1,Yes,5,2,5,4-6 yr,1,5,0,Not Recently Promoted,2,4,3,2,3,2,4,No,0.7595,Critical
1505,22,Female,Married,Research & Development,Manager,Technical Degree,4,1,2895,<3K (Low),11,0,Travel_Rarely,1,Yes,0,3,0,0-1 yr,0,0,0,Promoted <=1yr,5,4,1,4,4,3,3,No,0.7672,Critical
1506,32,Male,Married,Sales,Sales Executive,Life Sciences,3,2,4307,3K-6K,14,0,Non-Travel,9,Yes,10,2,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,2,3,4,3,3,Yes,0.663,High
1507,38,Male,Married,Research & Development,Manufacturing Director,Other,3,4,14572,10K-15K,14,1,Travel_Rarely,17,No,18,3,9,7-10 yr,1,0,5,Promoted <=1yr,3,4,1,4,2,2,3,No,0.2645,Moderate
1508,36,Male,Married,Sales,Sales Executive,Marketing,4,3,5576,3K-6K,15,0,Travel_Frequently,1,No,14,2,14,10+ yr,3,4,1,Not Recently Promoted,2,2,4,3,2,3,4,No,0.4032,Moderate
1509,20,Female,Divorced,Research & Development,Research Director,Life Sciences,2,1,2353,<3K (Low),12,0,Travel_Rarely,8,No,0,0,0,0-1 yr,0,0,0,Promoted <=1yr,1,4,1,4,2,3,3,No,0.3878,Moderate
1510,26,Male,Married,Research & Development,Manufacturing Director,Life Sciences,3,1,2218,<3K (Low),16,1,Travel_Rarely,1,No,5,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,1,2,4,2,3,3,No,0.5948,High
1511,32,Female,Married,Research & Development,Research Director,Medical,3,2,4452,3K-6K,14,1,Travel_Rarely,1,Yes,8,1,1,0-1 yr,1,1,1,Promoted <=1yr,2,3,2,3,4,3,3,No,0.5625,High
1512,32,Female,Single,Research & Development,Healthcare Representative,Other,4,3,7351,6K-10K,21,1,Travel_Rarely,7,No,11,6,7,7-10 yr,2,1,2,Promoted <=1yr,3,1,2,4,4,4,3,Yes,0.6189,High
1513,30,Female,Married,Research & Development,Laboratory Technician,Medical,4,3,6480,6K-10K,16,2,Travel_Frequently,1,No,9,3,5,4-6 yr,2,1,5,Promoted <=1yr,3,4,4,4,4,2,3,No,0.2343,Low
1514,28,Female,Single,Research & Development,Manager,Medical,3,2,4537,3K-6K,16,1,Travel_Rarely,1,Yes,6,1,6,4-6 yr,6,1,0,Promoted <=1yr,6,3,4,4,2,4,4,Yes,0.6494,High
1515,49,Male,Single,Sales,Manager,Other,3,5,16131,15K+ (High),15,1,Travel_Frequently,3,No,28,2,0,0-1 yr,0,0,0,Promoted <=1yr,5,2,1,1,4,3,3,No,0.5903,High
1516,32,Male,Married,Research & Development,Healthcare Representative,Medical,1,2,5663,3K-6K,17,0,Travel_Rarely,4,No,7,2,7,7-10 yr,0,0,2,Promoted <=1yr,4,1,3,3,3,2,3,No,0.546,High
1517,43,Female,Married,Research & Development,Laboratory Technician,Other,3,4,9160,6K-10K,17,0,Travel_Rarely,29,No,22,6,3,2-3 yr,3,3,3,Not Recently Promoted,3,3,4,2,2,2,3,No,0.3705,Moderate
1518,41,Female,Single,Research & Development,Manufacturing Director,Other,3,4,11607,10K-15K,11,0,Travel_Rarely,16,No,21,3,10,7-10 yr,2,0,0,Promoted <=1yr,4,3,2,3,4,3,3,Yes,0.4312,Moderate
1519,33,Male,Single,Research & Development,Research Director,Technical Degree,4,4,11861,10K-15K,11,0,Travel_Rarely,14,No,12,4,0,0-1 yr,0,0,0,Promoted <=1yr,3,2,4,4,3,3,4,No,0.4429,Moderate
1520,18,Male,Married,Sales,Sales Representative,Life Sciences,5,1,2224,<3K (Low),19,1,Travel_Rarely,7,No,0,1,0,0-1 yr,0,0,0,Promoted <=1yr,2,1,1,2,2,2,3,No,0.7302,High
1521,46,Female,Single,Human Resources,Human Resources,Other,3,5,20000,15K+ (High),20,0,Travel_Frequently,14,Yes,24,1,0,0-1 yr,0,0,0,Promoted <=1yr,3,4,3,3,3,2,3,Yes,0.6256,High
1522,42,Male,Married,Research & Development,Healthcare Representative,Life Sciences,3,4,12855,10K-15K,18,0,Travel_Frequently,2,No,19,3,0,0-1 yr,0,0,0,Promoted <=1yr,4,3,2,4,2,3,3,Yes,0.3575,Moderate
1523,35,Male,Married,Research & Development,Manager,Technical Degree,3,3,6504,6K-10K,18,0,Travel_Frequently,8,Yes,15,1,15,10+ yr,0,1,3,Promoted <=1yr,1,2,2,4,3,4,3,Yes,0.6937,High
1524,38,Male,Married,Sales,Sales Executive,Other,3,3,5786,3K-6K,18,0,Travel_Frequently,3,No,16,2,3,2-3 yr,1,1,3,Promoted <=1yr,5,3,4,3,3,2,3,No,0.4155,Moderate
1525,41,Male,Married,Sales,Manager,Life Sciences,4,4,13667,10K-15K,14,2,Travel_Rarely,3,Yes,19,4,1,0-1 yr,1,1,1,Promoted <=1yr,3,3,3,4,2,2,3,No,0.4345,Moderate
1526,47,Male,Married,Sales,Manager,Other,4,5,14700,10K-15K,22,0,Travel_Rarely,1,No,24,1,0,0-1 yr,0,0,0,Promoted <=1yr,0,2,4,1,3,2,3,No,0.2414,Low
1527,40,Male,Single,Sales,Manager,Marketing,4,4,13606,10K-15K,14,1,Travel_Rarely,18,Yes,16,2,4,4-6 yr,4,0,0,Promoted <=1yr,5,3,3,1,3,2,3,Yes,0.6685,High
1528,37,Male,Married,Human Resources,Manager,Human Resources,3,3,8031,6K-10K,16,0,Travel_Frequently,6,Yes,15,5,1,0-1 yr,0,1,1,Promoted <=1yr,3,2,2,2,1,2,3,Yes,0.8027,Critical
1529,33,Male,Divorced,Research & Development,Manufacturing Director,Technical Degree,2,3,7021,6K-10K,15,2,Travel_Frequently,1,Yes,12,2,0,0-1 yr,0,0,0,Promoted <=1yr,5,4,3,2,3,3,4,No,0.7157,High
1530,36,Male,Married,Research & Development,Research Scientist,Medical,2,3,7048,6K-10K,11,3,Travel_Rarely,2,No,14,1,6,4-6 yr,2,0,0,Promoted <=1yr,3,4,3,4,3,2,3,No,0.1819,Low
1531,31,Male,Single,Research & Development,Healthcare Representative,Technical Degree,2,2,5343,3K-6K,15,1,Travel_Rarely,1,No,10,3,10,7-10 yr,6,0,1,Promoted <=1yr,3,2,4,3,2,2,3,No,0.4172,Moderate
